region_cluster,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Kitengela-AthiRiver,Accacia,Mansionette,110000,0,0,0,0,"KSh 110,000 per month 5bdrm Mansion in Accacia, Kitengela for rent 4 Bedroom Master En-suite Plus 1bd Dsq Massionatte For Rent In Kitengela, Acacia Ar"
Kitengela-AthiRiver,Accacia,Mansionette,110000,0,0,0,0,"KSh 110,000 per month 5bdrm Mansion in Accacia, Kitengela for rent"
Kitengela-AthiRiver,"Kitengela
Located in Kitengela",Mansionette,60000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 60,000 per month 4bdrm Maisonette in Kitengela for rent 4 Bedroom Master Mansion Rent in Kitengela
Located in Kite"
Kitengela-AthiRiver,"Kitengela
Located in Kitengela",Mansionette,60000,0,0,0,0,"KSh 60,000 per month 4bdrm Maisonette in Kitengela for rent 4 Bedroom Master Mansion Rent in Kitengela
Located in Kitengela, Muigai making it a conven"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,35000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 35,000 per month 4bdrm Bungalow in Kitengela for rent Newly built three bedroom plus Sq to let
The house is locate"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,35000,0,0,0,0,"KSh 35,000 per month 4bdrm Bungalow in Kitengela for rent Newly built three bedroom plus Sq to let
The house is located in a gated community of Eight."
Kitengela-AthiRiver,a prestigious gated community,Mansionette,37500,0,0,0,1,"5+ years on Jiji  KSh 37,500 per month 3bdrm Bungalow in Kitengela for rent The house is in a gated community of 20 units each seating on a 1/8th acre"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,37500,0,0,0,1,"KSh 37,500 per month 3bdrm Bungalow in Kitengela for rent The house is in a gated community of 20 units each seating on a 1/8th acre individually fenc"
Kitengela-AthiRiver,a prestigious gated community,Mansionette,53000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 53,000 per month 4bdrm Mansion in Kitengela for rent This stunning 4-bedroom mansion  is located in a p"
Kitengela-AthiRiver,a prestigious gated community,Mansionette,53000,0,0,0,0,"KSh 53,000 per month 4bdrm Mansion in Kitengela for rent This stunning 4-bedroom mansion  is located in a prestigious gated community ,4km off tarmac."
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,40000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 40,000 per month 4bdrm Mansion in Kitengela for rent This stunning 4-bedroom mansion with a separate DS"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,40000,0,0,0,0,"KSh 40,000 per month 4bdrm Mansion in Kitengela for rent This stunning 4-bedroom mansion with a separate DSQ (Domestic Servant Quarters) is available "
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,45000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 45,000 per month 5bdrm Maisonette in Kitengela for rent 5BEDROOM ALL ENSUITE MANSION TO LET
RENT KES: 4"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,45000,0,0,0,0,"KSh 45,000 per month 5bdrm Maisonette in Kitengela for rent 5BEDROOM ALL ENSUITE MANSION TO LET
RENT KES: 45,000
Key features include:
*All rooms are "
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,96000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 96,000 per month 4bdrm Mansion in Kitengela for rent KITENGELA
4 Bedroom with Dsq Townhouse For Rent/Sa"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,96000,0,0,0,0,"KSh 96,000 per month 4bdrm Mansion in Kitengela for rent KITENGELA
4 Bedroom with Dsq Townhouse For Rent/Sale In Kitengela , Namanga road 

         
"
Kitengela-AthiRiver,a secure,Mansionette,45000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 45,000 per month 4bdrm Mansion in Kitengela for rent A newly built 4-bedroom mansion in a secure, gated"
Kitengela-AthiRiver,a secure,Mansionette,45000,0,0,0,0,"KSh 45,000 per month 4bdrm Mansion in Kitengela for rent A newly built 4-bedroom mansion in a secure, gated community, just 1km off the tarmac. This s"
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Categories Property New Builds  | 5 Houses & Apartments For R
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,0,< KSh 32 K KSh 32 - 37 K KSh 37 - 45 K > KSh 45 K Bungalow Maisonette Mansion Apartment House Bedsitter Mini Flat Kitengela  Sort by:   Sort  Verified
Kitengela-AthiRiver,Terrian Homes,Mansionette,35000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 35,000 per month 3bdrm Maisonette in Kitengela for rent 3Bedroom To Let in Kitengela
Spacious three bedroom. It bo"
Kitengela-AthiRiver,Yukos,Mansionette,55000,0,0,0,0,"Verified ID  KSh 55,000 per month 5bdrm Maisonette in Yukos, Kitengela for rent 4-Bedroom Mansion plus Dsq in the Heart of yukos, Kitengela to let
Nes"
Kitengela-AthiRiver,Yukos,Mansionette,55000,0,0,0,0,"KSh 55,000 per month 5bdrm Maisonette in Yukos, Kitengela for rent 4-Bedroom Mansion plus Dsq in the Heart of yukos, Kitengela to let
Nestled in the p"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,55000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 55,000 per month 4bdrm Mansion in Kitengela for rent House for Rent – Kitengela
 Spacious 3-Bedroom House + DSQ
 M"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,55000,0,0,0,0,"KSh 55,000 per month 4bdrm Mansion in Kitengela for rent House for Rent – Kitengela
 Spacious 3-Bedroom House + DSQ
 Master Ensuite
 Located in a secu"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,55000,0,0,0,0,"Verified ID  KSh 55,000 per month 4bdrm Maisonette in Kitengela for rent 4BR MAISONETTE TO LET IN KITENGELA - Ksh 55k/month
The house comprises of 4BR"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,55000,0,0,0,0,"KSh 55,000 per month 4bdrm Maisonette in Kitengela for rent 4BR MAISONETTE TO LET IN KITENGELA - Ksh 55k/month
The house comprises of 4BR maisonettes "
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,55,0,0,0,0,"4BR MAISONETTE TO LET IN KITENGELA - Ksh 55k/month
The house comprises of 4BR maisonettes in a gated... Kitengela"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,55,0,0,0,0,"4BR MAISONETTE TO LET IN KITENGELA - Ksh 55k/month
The house comprises of 4BR maisonettes in a gated..."
Kitengela-AthiRiver,Muigai,Mansionette,70000,0,0,0,0,"Verified ID  DIAMOND KSh 70,000 per month 4bdrm Mansion in Muigai, Kitengela for rent 4 BEDROOM TOLET RENT 70,000PM
For sale: A stunning modern 4-bedr"
Kitengela-AthiRiver,Muigai,Mansionette,70000,0,0,0,0,"KSh 70,000 per month 4bdrm Mansion in Muigai, Kitengela for rent 4 BEDROOM TOLET RENT 70,000PM
For sale: A stunning modern 4-bedroom ensuite home loca"
Kitengela-AthiRiver,Muigai,Mansionette,70000,0,0,0,0,"KSh 70,000 per month 4bdrm Mansion in Muigai, Kitengela for rent"
Kitengela-AthiRiver,Muigai,Mansionette,33000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 33,000 per month 3bdrm Bungalow in Kitengela for rent 3 Bedroom Mansion in Kitengela Balozi road 
 Call"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,33000,0,0,0,0,"KSh 33,000 per month 3bdrm Bungalow in Kitengela for rent 3 Bedroom Mansion in Kitengela Balozi road 
 Call or WhatsApp072*********
 Rent 33k
• 3 Bedr"
Kitengela-AthiRiver,Muigai,Mansionette,55000,0,0,0,0,"Verified ID  KSh 55,000 per month 5bdrm Mansion in Muigai, Kitengela for rent  5-Bedroom House with Attic in Kitengela
 Modern Finishes – Stylish, con"
Kitengela-AthiRiver,Muigai,Mansionette,55000,0,0,0,0,"KSh 55,000 per month 5bdrm Mansion in Muigai, Kitengela for rent  5-Bedroom House with Attic in Kitengela
 Modern Finishes – Stylish, contemporary des"
Kitengela-AthiRiver,Muigai,Mansionette,55000,0,0,0,0,"KSh 55,000 per month 5bdrm Mansion in Muigai, Kitengela for rent"
Thika-Town-Environs,Kwakswell Apartments,Mansionette,25000,0,0,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Thika 33 results for  Houses & Apartments Fo
Thika-Town-Environs,Kwakswell Apartments,Mansionette,25000,0,0,1,1,Jiji Property in Thika 33 results for  Houses & Apartments For Rent   in Thika Categories Property New Builds  | 1 Houses & Apartments For Rent  | 34 
Thika-Town-Environs,Kwakswell Apartments,Mansionette,25000,0,0,1,1,Categories Property New Builds  | 1 Houses & Apartments For Rent  | 34 Houses & Apartments For Sale  | 55 Short Let  | 30 Show all 9 Location Thika Pr
Thika-Town-Environs,Kwakswell Apartments,Mansionette,25000,0,0,1,1,Houses & Apartments For Rent in Thika Apartment House Maisonette Bungalow Bedsitter Duplex Mansion Thika  Sort by:   Recommended  3+ years on Jiji  KS
Thika-Town-Environs,Kwakswell Apartments,Mansionette,25000,0,0,1,1,"3+ years on Jiji  KSh 25,000 per month 2bdrm Apartment in Happy Valley Estate for rent •	Brand new construction with high-quality finishes
•	Spacious "
Thika-Town-Environs,Thika-Town-Environs,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm Apartment in Happy Valley Estate for rent •	Brand new construction with high-quality finishes
•	Spacious rooms filled with "
Thika-Town-Environs,Happy Valley Estate for rent,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm Apartment in Happy Valley Estate for rent"
Thika-Town-Environs,Kwakswell Apartments,Apartment,12000,0,0,0,0,"5+ years on Jiji  KSh 12,000 per month 2bdrm Apartment in Kwakswell Apartments, Happy Valley Estate for rent Two bedroom apartment available for rent,"
Thika-Town-Environs,Kwakswell Apartments,Apartment,12000,0,0,0,0,"KSh 12,000 per month 2bdrm Apartment in Kwakswell Apartments, Happy Valley Estate for rent Two bedroom apartment available for rent, secure, spacious "
Thika-Town-Environs,Kwakswell Apartments,Apartment,12000,0,0,0,0,"KSh 12,000 per month 2bdrm Apartment in Kwakswell Apartments, Happy Valley Estate for rent"
Thika-Town-Environs,Landless,Mansionette,40000,0,0,0,0,"KSh 40,000 per month 4bdrm Mansion in Landless,, Riverside Estate for rent 4-bedroom mansionette own compound. Has a small shamba and hen/goat rearing"
Thika-Town-Environs,Landless,Mansionette,40000,0,0,0,0,"KSh 40,000 per month 4bdrm Mansion in Landless,, Riverside Estate for rent"
Thika-Town-Environs,Thika-Town-Environs,Apartment,6500,0,0,0,0,"5+ years on Jiji  KSh 6,500 per month 1bdrm Apartment in Riverside for rent -Spacious one bedroom to let
-FREE individualized router internet
 - Quiet"
Thika-Town-Environs,Thika-Town-Environs,Apartment,6500,0,0,0,0,"KSh 6,500 per month 1bdrm Apartment in Riverside for rent -Spacious one bedroom to let
-FREE individualized router internet
 - Quiet and condusive... "
Thika-Town-Environs,Chania Village,Apartment,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Apartment in Chania Village, Thika CBD for rent 2 bedroom units. Modern, light-filled spaces. Thika CBD"
Thika-Town-Environs,Chania Village,Apartment,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Apartment in Chania Village, Thika CBD for rent"
Thika-Town-Environs,Landless,Bedsitter,7500,0,0,0,1,"3+ years on Jiji  VIP GOLD KSh 7,500 per month 1bdrm Apartment in Makongeni / Thika for rent The Thika Marcis apartments are one-bedroom apartments si"
Thika-Town-Environs,Thika-Town-Environs,Apartment,7500,0,0,0,0,"KSh 7,500 per month 1bdrm Apartment in Makongeni / Thika for rent The Thika Marcis apartments are one-bedroom apartments situated in the Thika Makonge"
Thika-Town-Environs,Thika-Town-Environs,Apartment,7500,0,0,0,0,"KSh 7,500 per month 1bdrm Apartment in Makongeni / Thika for rent"
Thika-Town-Environs,Thika-Town-Environs,Bedsitter,13000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 13,000 per month 1bdrm Apartment in Thika for rent Thika Town | Runda Estate | Spacious and Modern Beds"
Thika-Town-Environs,Thika-Town-Environs,Bedsitter,13000,0,0,0,0,"KSh 13,000 per month 1bdrm Apartment in Thika for rent Thika Town | Runda Estate | Spacious and Modern Bedsitters and One Bedroom Apartments To... Thi"
Thika-Town-Environs,Thika-Town-Environs,Apartment,70000,0,0,0,0,"KSh 70,000 per month 5bdrm Maisonette in Torah Estate for rent 5 Bedroom House to let. All master ensuite. Torah Estate Thika, behind Mangu high. Ngoi"
Thika-Town-Environs,Landless,Apartment,20000,0,0,0,1,"KSh 20,000 per month Furnished 3bdrm Apartment in Landless, Happy for rent A 3-bedroom apartment to let. Water and security guaranteed. Happy Valley E"
Thika-Town-Environs,Landless,Apartment,20000,0,0,0,0,"KSh 20,000 per month Furnished 3bdrm Apartment in Landless, Happy for rent"
Thika-Town-Environs,Jomoko,Bedsitter,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Jomoko, Ngoingwa Estate for rent We have 1 bedroom and bedsitters available Ngoingwa Estate"
Thika-Town-Environs,Jomoko,Apartment,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Jomoko, Ngoingwa Estate for rent"
Thika-Town-Environs,Thika-Town-Environs,Apartment,1850,0,0,0,0,"KSh 1,850 per month Furnished 1bdrm Apartment in Murram Thika for rent Unique Place BnB – Murram, Thika 
Where comfort meets style, and every stay fee"
Thika-Town-Environs,Murram Thika for rent,Apartment,1850,0,0,0,0,"KSh 1,850 per month Furnished 1bdrm Apartment in Murram Thika for rent"
Thika-Town-Environs,Riverside,Bedsitter,5000,0,0,0,0,"5+ years on Jiji  KSh 5,000 per month 1bdrm Bedsitter in Riverside, Happy Valley Estate for rent - spacious bedsitter to let
- Free individualized rou"
Thika-Town-Environs,Riverside,Bedsitter,5000,0,0,0,0,"KSh 5,000 per month 1bdrm Bedsitter in Riverside, Happy Valley Estate for rent - spacious bedsitter to let
- Free individualized router wifi 30mbps
- "
Thika-Town-Environs,Riverside,Bedsitter,5000,0,0,0,0,"KSh 5,000 per month 1bdrm Bedsitter in Riverside, Happy Valley Estate for rent"
Thika-Town-Environs,Gateway Mall,Apartment,47000,0,0,1,0,"Verified ID   5+ years on Jiji  KSh 47,000 per month 3bdrm Apartment in Gateway Mall, Thika CBD for rent 3 Bedroom apartment in Thika just next to Thi"
Thika-Town-Environs,Gateway Mall,Apartment,47000,0,0,0,0,"KSh 47,000 per month 3bdrm Apartment in Gateway Mall, Thika CBD for rent 3 Bedroom apartment in Thika just next to Thika road
All room have access to "
Thika-Town-Environs,Gateway Mall,Apartment,47000,0,0,0,0,"KSh 47,000 per month 3bdrm Apartment in Gateway Mall, Thika CBD for rent"
Thika-Town-Environs,Landless Area,Apartment,35000,0,0,0,0,"3+ years on Jiji  KSh 35,000 per month 3bdrm House in Landless Area, Alpha, Makongeni / Thika for rent #Available immediately. 
Features 
~ Family Hou"
Thika-Town-Environs,Landless Area,Apartment,35000,0,0,0,0,"KSh 35,000 per month 3bdrm House in Landless Area, Alpha, Makongeni / Thika for rent #Available immediately. 
Features 
~ Family House.
~ In build war"
Thika-Town-Environs,Landless Area,Apartment,35000,0,0,0,0,"KSh 35,000 per month 3bdrm House in Landless Area, Alpha, Makongeni / Thika for rent"
Thika-Town-Environs,Verona Apartments,Apartment,15000,0,0,1,0,"KSh 15,000 per month 1bdrm Apartment in Verona Apartments, Thika for rent Beautiful one bedroom with kitchen and balcony and parking space Thika"
Thika-Town-Environs,Verona Apartments,Apartment,15000,0,0,0,0,"KSh 15,000 per month 1bdrm Apartment in Verona Apartments, Thika for rent"
Thika-Town-Environs,Thika-Town-Environs,Apartment,180000,0,0,0,0,"KSh 180,000 per month Furnished 2bdrm House in Thika for rent Super Airbnb in Thika town 2minutes to Thika CBD Thika"
Thika-Town-Environs,Thika for rent,Apartment,180000,0,0,0,0,"KSh 180,000 per month Furnished 2bdrm House in Thika for rent"
Thika-Town-Environs,Chania Village Phase,Apartment,28000,0,0,0,0,"KSh 28,000 per month 2bdrm Apartment in Chania Village Phase, Thika CBD for rent Newly built apartments in a secure gated estate, excellent modern fin"
Thika-Town-Environs,Chania Village Phase,Apartment,28000,0,0,0,0,"KSh 28,000 per month 2bdrm Apartment in Chania Village Phase, Thika CBD for rent"
Thika-Town-Environs,Classic,Mansionette,60000,0,0,1,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Categories Property New Builds  | 1 Houses & Apartments For R
Thika-Town-Environs,Classic,Mansionette,60000,0,0,1,0,"Apartment House Maisonette Bungalow Bedsitter Duplex Mansion Thika  Sort by:   Sort KSh 60,000 per month 4bdrm House in Makongeni / Thika for rent Hig"
Thika-Town-Environs,Classic,Apartment,60000,0,0,1,0,"KSh 60,000 per month 4bdrm House in Makongeni / Thika for rent High end own compund property for Rent in Thika Landless Area. Contact for more informa"
Thika-Town-Environs,Thika-Town-Environs,Apartment,60000,0,0,0,0,"KSh 60,000 per month 4bdrm House in Makongeni / Thika for rent"
Thika-Town-Environs,Classic,Apartment,16000,0,0,0,0,"KSh 16,000 per month 2bdrm Apartment in Classic, Ngoingwa Estate for rent Modern 2-bedroom unit in Ngoigwa Estate. It’s spacious, well-designed and bu"
Thika-Town-Environs,Classic,Apartment,16000,0,0,0,0,"KSh 16,000 per month 2bdrm Apartment in Classic, Ngoingwa Estate for rent"
Thika-Town-Environs,Maguguini,Apartment,12000,0,0,0,0,"3+ years on Jiji  KSh 12,000 per month 1bdrm Apartment in Maguguini, Thika for rent The apartments are located in Maguguini in thika .it comprisesof 1"
Thika-Town-Environs,Maguguini,Apartment,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Maguguini, Thika for rent The apartments are located in Maguguini in thika .it comprisesof 1 bedroom apartment"
Thika-Town-Environs,Maguguini,Apartment,12000,0,0,0,0,"KSh 12,000 per month 1bdrm Apartment in Maguguini, Thika for rent"
Thika-Town-Environs,Ndarugo,Apartment,28000,0,0,0,0,"KSh 28,000 per month 2bdrm House in Ndarugo, Thika for rent 2 bedroom, master ensuit, location Ndarugu, 2 km from Thika road. Thika  5+ years on Jiji "
Thika-Town-Environs,Ndarugo,Apartment,28000,0,0,0,0,"KSh 28,000 per month 2bdrm House in Ndarugo, Thika for rent 2 bedroom, master ensuit, location Ndarugu, 2 km from Thika road. Thika"
Thika-Town-Environs,Thika-Town-Environs,Apartment,4000,0,0,0,0,"5+ years on Jiji  KSh 4,000 per month 1bdrm Shared Apartment in Makongeni / Thika for rent Exclusive self catering Ladies hostel
Close to major colleg"
Thika-Town-Environs,Thika-Town-Environs,Apartment,4000,0,0,0,0,"KSh 4,000 per month 1bdrm Shared Apartment in Makongeni / Thika for rent Exclusive self catering Ladies hostel
Close to major colleges and amenities. "
Thika-Town-Environs,Thika-Town-Environs,Apartment,4000,0,0,0,0,"KSh 4,000 per month 1bdrm Shared Apartment in Makongeni / Thika for rent"
Thika-Town-Environs,Kyanjau,Apartment,11000,0,0,0,0,"KSh 11,000 per month 2bdrm Apartment in Kyanjau, Thika CBD for rent Modern 2-bedroom unit in THIKA. It’s spacious, well-designed and built for comfort"
Thika-Town-Environs,Kyanjau,Apartment,11000,0,0,0,0,"KSh 11,000 per month 2bdrm Apartment in Kyanjau, Thika CBD for rent"
Thika-Town-Environs,Salama,Apartment,15000,0,0,1,0,"KSh 15,000 per month 2bdrm House in Salama, Gatuanyaga for rent Ample parking space with wide rooms and Children play area Queen Luxe suits 
Only One "
Thika-Town-Environs,Salama,Apartment,15000,0,0,0,0,"KSh 15,000 per month 2bdrm House in Salama, Gatuanyaga for rent"
Thika-Town-Environs,Thika for rent Clean,Apartment,3000,0,0,0,0,"KSh 3,000 per quarter Furnished 1bdrm Apartment in Thika for rent Clean,cosy apartment for long and short stay. Thika"
